OTU ID	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	taxonomy
OTU1212	0	0	0	0	0	1	0	0	0	0	0	1	8%|Dothideomycetes_sp|SH238975.06FUk_Fungi;p_Ascomycota;c_Dothideomycetes;o_Dothideomycetes_unidentified;f_Dothideomycetes_unidentified_1;g_Dothideomycetes_unidentified_1
OTU1213	33	28	16	1	0	0	11	6	4	85	103	98	29%|Trichocomaceae_sp|SH201049.06FUk_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Eurotiales;f_Trichocomaceae;g_Trichocomaceae_unidentified
OTU1214	0	0	1	0	0	0	0	0	2	0	0	0	100%|Edenia_sp|SH229316.06FUk_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Pleosporaceae;g_Edenia
OTU1215	1	0	0	0	0	1	0	0	0	0	0	0	4%|Venturiaceae_sp|SH232828.06FUk_Fungi;p_Ascomycota;c_Dothideomycetes;o_Venturiales;f_Venturiaceae;g_Venturiaceae_unidentified
OTU1216	0	0	0	1	1	0	0	0	0	0	0	1	2%|Glomeraceae_sp|SH213882.06FUk_Fungi;p_Glomeromycota;c_Glomeromycetes;o_Glomerales;f_Glomeraceae;g_Glomeraceae_unidentified
OTU1217	0	0	3	0	0	0	0	0	0	0	0	0	17%|Ramicandelaber_sp_HMH_2010a|SH237136.06FUk_Fungi;p_Zygomycota;c_Incertae_sedis_10;o_Kickxellales;f_Kickxellaceae;g_Ramicandelaber
OTU1218	0	5	2	0	0	0	1	1	0	0	0	0	7%|Schizosaccharomyces_cryophilus|SH239688.06FUk_Fungi;p_Ascomycota;c_Schizosaccharomycetes;o_Schizosaccharomycetales;f_Schizosaccharomycetaceae;g_Schizosaccharomyces
OTU1219	1	1	0	0	0	0	0	0	0	0	0	0	6%|Fungi_sp|SH235187.06FUk_Fungi;p_Fungi_unidentified;c_Fungi_unidentified_1;o_Fungi_unidentified_1;f_Fungi_unidentified_1_1;g_Fungi_unidentified_1_1
OTU1220	0	0	0	2	0	0	0	0	0	0	0	0	23%|Torrubiella_pruinosa|SH222296.06FUk_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Cordycipitaceae;g_Torrubiella
OTU1221	0	0	0	2	0	0	1	1	0	0	0	0	6%|Ceratobasidium_sp_RGKUN1|SH200372.06FUk_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Cantharellales;f_Ceratobasidiaceae;g_Ceratobasidium
OTU1222	0	3	0	0	0	0	0	0	0	0	0	0	10%|Retroconis_fusiformis|SH234970.06FUk_Fungi;p_Ascomycota;c_Incertae_sedis_14;o_Incertae_sedis_15;f_Incertae_sedis_16;g_Retroconis
OTU1223	0	0	2	0	0	0	0	0	0	0	0	0	12%|Entyloma_sp_1_KS_2013|SH228440.06FUk_Fungi;p_Basidiomycota;c_Exobasidiomycetes;o_Entylomatales;f_Entylomataceae;g_Entyloma
OTU1224	0	0	0	2	0	0	0	0	0	0	0	0	10%|Fungi_sp|SH235187.06FUk_Fungi;p_Fungi_unidentified;c_Fungi_unidentified_1;o_Fungi_unidentified_1;f_Fungi_unidentified_1_1;g_Fungi_unidentified_1_1
OTU1225	0	1	0	0	1	0	0	0	0	0	0	0	12%|Knufia_perforans|SH209750.06FUk_Fungi;p_Ascomycota;c_Incertae_sedis_14;o_Incertae_sedis_15;f_Incertae_sedis_16;g_Knufia
OTU1226	0	0	4	0	0	0	0	0	0	0	0	0	4%|Naumovozyma_sp_QMW_2012|SH236489.06FUk_Fungi;p_Ascomycota;c_Saccharomycetes;o_Saccharomycetales;f_Saccharomycetaceae;g_Naumovozyma
OTU1227	0	0	0	0	0	0	0	0	0	0	0	2	42%|Rhizoctonia_sp|SH199613.06FUk_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Cantharellales;f_Ceratobasidiaceae;g_Rhizoctonia
OTU1228	0	2	0	0	0	0	0	0	0	0	0	0	26%|Fungi_sp|SH230936.06FUk_Fungi;p_Fungi_unidentified;c_Fungi_unidentified_1;o_Fungi_unidentified_1;f_Fungi_unidentified_1_1;g_Fungi_unidentified_1_1
OTU1229	2	0	0	0	0	0	0	0	0	0	0	0	100%|Pyrenophora_teres|SH224729.06FUk_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Pleosporaceae;g_Pyrenophora
OTU1230	0	1	0	0	1	0	0	1	0	0	0	1	3%|Derxomyces_wuzhishanensis|SH197673.06FUk_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_Incertae_sedis_12;g_Derxomyces
OTU1231	1	2	1	0	0	0	0	0	0	0	0	0	6%|Derxomyces_wuzhishanensis|SH197673.06FUk_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_Incertae_sedis_12;g_Derxomyces
OTU1232	0	0	0	0	0	0	0	3	0	0	0	1	98%|Ascomycota_sp|SH223553.06FUk_Fungi;p_Ascomycota;c_Ascomycota_unidentified;o_Ascomycota_unidentified_1;f_Ascomycota_unidentified_1;g_Ascomycota_unidentified_1_1
OTU1233	0	0	0	0	0	0	0	2	0	0	0	0	5%|Pulchromyces_fimicola|SH227367.06FUk_Fungi;p_Ascomycota;c_Incertae_sedis_14;o_Incertae_sedis_15;f_Incertae_sedis_16;g_Pulchromyces
OTU1234	0	1	0	0	0	0	0	0	1	0	0	0	32%|Sordariomycetes_sp|SH237076.06FUk_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariomycetes_unidentified;f_Sordariomycetes_unidentified_1;g_Sordariomycetes_unidentified_1
OTU1235	0	0	0	0	0	0	0	4	0	0	0	0	8%|Teratosphaeria_toledana|SH223525.06FUk_Fungi;p_Ascomycota;c_Dothideomycetes;o_Capnodiales;f_Teratosphaeriaceae;g_Teratosphaeria
OTU1236	0	0	0	0	0	0	1	1	0	0	0	0	27%|Psathyrella_sp|SH199684.06FUk_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales;f_Psathyrellaceae;g_Psathyrella
OTU1237	0	0	0	0	0	0	0	1	1	0	0	0	27%|Cryptococcus_heimaeyensis|SH198057.06FUk_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Filobasidiales;f_Filobasidiaceae;g_Cryptococcus
OTU1238	2	0	0	0	0	0	0	0	0	0	0	0	1%|Ochroconis_calidifluminalis|SH241393.06FUk_Fungi;p_Ascomycota;c_Incertae_sedis_14;o_Incertae_sedis_15;f_Incertae_sedis_16;g_Ochroconis
OTU1239	3	1	0	0	0	0	0	0	0	0	0	0	11%|Phymatotrichopsis_omnivora|SH207548.06FUk_Fungi;p_Ascomycota;c_Pezizomycetes;o_Pezizales;f_Rhizinaceae;g_Phymatotrichopsis
OTU1240	0	0	0	0	0	0	0	0	0	0	0	2	21%|Ramicandelaber_sp_HMH_2010a|SH237136.06FUk_Fungi;p_Zygomycota;c_Incertae_sedis_10;o_Kickxellales;f_Kickxellaceae;g_Ramicandelaber
OTU1241	2	0	0	0	0	0	0	0	0	0	0	0	1%|Fimetariella_rabenhorstii|SH234981.06FUk_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariales;f_Lasiosphaeriaceae;g_Fimetariella
OTU1242	2	0	0	0	0	0	0	0	0	0	0	0	92%|Mortierellaceae_sp|SH197925.06FUk_Fungi;p_Zygomycota;c_Incertae_sedis_10;o_Mortierellales;f_Mortierellaceae;g_Mortierellaceae_unidentified
OTU1243	0	0	0	0	0	0	2	0	0	0	0	0	7%|Teratosphaeria_toledana|SH223525.06FUk_Fungi;p_Ascomycota;c_Dothideomycetes;o_Capnodiales;f_Teratosphaeriaceae;g_Teratosphaeria
OTU1244	0	0	0	0	0	0	4	0	0	0	0	0	25%|Puccinia_asparagi|SH220569.06FUk_Fungi;p_Basidiomycota;c_Pucciniomycetes;o_Pucciniales;f_Pucciniaceae;g_Puccinia
OTU1245	0	1	3	0	0	0	0	0	0	0	0	0	4%|Diversisporaceae_sp|SH200230.06FUk_Fungi;p_Glomeromycota;c_Glomeromycetes;o_Diversisporales;f_Diversisporaceae;g_Diversisporaceae_unidentified
OTU1246	0	0	0	0	0	0	1	0	2	0	0	0	3%|Derxomyces_wuzhishanensis|SH197673.06FUk_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_Incertae_sedis_12;g_Derxomyces
OTU1247	0	0	0	0	0	0	0	2	0	0	0	0	7%|Pulchromyces_fimicola|SH227367.06FUk_Fungi;p_Ascomycota;c_Incertae_sedis_14;o_Incertae_sedis_15;f_Incertae_sedis_16;g_Pulchromyces
OTU1248	0	0	0	0	0	0	0	2	0	0	0	0	9%|Tremellales_sp|SH229402.06FUk_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_Tremellales_unidentified;g_Tremellales_unidentified_1
OTU1249	0	0	0	0	0	0	0	1	1	0	0	0	1%|Knufia_perforans|SH209750.06FUk_Fungi;p_Ascomycota;c_Incertae_sedis_14;o_Incertae_sedis_15;f_Incertae_sedis_16;g_Knufia
OTU1250	0	0	0	0	0	2	0	0	0	0	0	0	2%|Penicillium_sp_NRRL_35203|SH210318.06FUk_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Eurotiales;f_Trichocomaceae;g_Penicillium
OTU1251	0	0	2	0	0	0	0	1	0	1	0	0	17%|Pleochaeta_indica|SH226816.06FUk_Fungi;p_Ascomycota;c_Leotiomycetes;o_Erysiphales;f_Erysiphaceae;g_Pleochaeta
OTU1252	0	0	0	0	0	1	0	0	0	0	1	0	4%|Lindgomyces_breviappendiculatus|SH229239.06FUk_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Lindgomycetaceae;g_Lindgomyces
OTU1253	0	0	0	0	0	0	3	0	0	0	0	0	100%|Cladorrhinum_bulbillosum|SH230735.06FUk_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariales;f_Lasiosphaeriaceae;g_Cladorrhinum
OTU1254	0	0	0	0	0	0	0	3	0	0	0	0	4%|Peziza_ammophila|SH216310.06FUk_Fungi;p_Ascomycota;c_Pezizomycetes;o_Pezizales;f_Pezizaceae;g_Peziza
OTU1255	0	0	0	0	0	0	0	2	0	0	0	0	36%|Chytridiomycota_sp|SH229580.06FUk_Fungi;p_Chytridiomycota;c_Chytridiomycota_unidentified;o_Chytridiomycota_unidentified_1;f_Chytridiomycota_unidentified_1;g_Chytridiomycota_unidentified_1_1
OTU1256	0	0	0	0	0	0	0	0	2	0	0	0	11%|Fungi_sp|SH241408.06FUk_Fungi;p_Fungi_unidentified;c_Fungi_unidentified_1;o_Fungi_unidentified_1;f_Fungi_unidentified_1_1;g_Fungi_unidentified_1_1
OTU1257	0	0	0	0	0	0	0	0	2	0	0	0	100%|Auricularia_sp|SH189911.06FUk_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Auriculariales;f_Incertae_sedis_28;g_Auricularia
OTU1258	0	0	0	0	0	0	0	0	0	2	0	0	1%|Venturiaceae_sp|SH232828.06FUk_Fungi;p_Ascomycota;c_Dothideomycetes;o_Venturiales;f_Venturiaceae;g_Venturiaceae_unidentified
OTU1259	0	0	2	0	0	0	0	0	0	0	0	0	58%|Mortierellaceae_sp|SH197925.06FUk_Fungi;p_Zygomycota;c_Incertae_sedis_10;o_Mortierellales;f_Mortierellaceae;g_Mortierellaceae_unidentified
OTU1260	0	0	0	0	0	0	0	0	1	1	0	1	4%|Acaulospora_cavernata|SH195296.06FUk_Fungi;p_Glomeromycota;c_Glomeromycetes;o_Diversisporales;f_Acaulosporaceae;g_Acaulospora
OTU1261	0	1	0	0	0	0	0	2	0	0	0	0	5%|Fungi_sp|SH234355.06FUk_Fungi;p_Fungi_unidentified;c_Fungi_unidentified_1;o_Fungi_unidentified_1;f_Fungi_unidentified_1_1;g_Fungi_unidentified_1_1
OTU1262	0	0	0	0	0	0	0	0	0	3	0	0	2%|Gymnoascus_sp|SH231013.06FUk_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Onygenales;f_Gymnoascaceae;g_Gymnoascus
OTU1263	0	0	4	0	0	0	1	0	0	0	0	0	13%|Fungi_sp|SH235187.06FUk_Fungi;p_Fungi_unidentified;c_Fungi_unidentified_1;o_Fungi_unidentified_1;f_Fungi_unidentified_1_1;g_Fungi_unidentified_1_1
OTU1264	0	0	0	0	2	0	0	0	0	0	0	0	7%|Wolfiporia_cocos|SH241486.06FUk_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Polyporales;f_Polyporaceae;g_Wolfiporia
OTU1265	0	0	0	0	0	0	2	0	0	0	0	0	11%|Pulchromyces_fimicola|SH227367.06FUk_Fungi;p_Ascomycota;c_Incertae_sedis_14;o_Incertae_sedis_15;f_Incertae_sedis_16;g_Pulchromyces
OTU1266	0	0	0	0	0	0	0	2	0	0	0	0	57%|Fungi_sp|SH230936.06FUk_Fungi;p_Fungi_unidentified;c_Fungi_unidentified_1;o_Fungi_unidentified_1;f_Fungi_unidentified_1_1;g_Fungi_unidentified_1_1
OTU1267	0	0	0	0	0	0	2	0	0	0	0	0	14%|Chytridiomycota_sp|SH233268.06FUk_Fungi;p_Chytridiomycota;c_Chytridiomycota_unidentified;o_Chytridiomycota_unidentified_1;f_Chytridiomycota_unidentified_1;g_Chytridiomycota_unidentified_1_1
OTU1268	0	0	0	0	0	0	0	0	0	3	0	0	100%|Mycosphaerella_sp_AA_2012|SH235743.06FUk_Fungi;p_Ascomycota;c_Dothideomycetes;o_Capnodiales;f_Mycosphaerellaceae;g_Mycosphaerella
OTU1269	0	0	0	0	0	0	2	0	0	0	0	0	88%|Podospora_sp|SH223421.06FUk_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariales;f_Lasiosphaeriaceae;g_Podospora
OTU1270	2	0	0	0	0	0	0	0	0	0	0	0	52%|Ascomycota_sp|SH241569.06FUk_Fungi;p_Ascomycota;c_Ascomycota_unidentified;o_Ascomycota_unidentified_1;f_Ascomycota_unidentified_1;g_Ascomycota_unidentified_1_1
OTU1271	2	0	0	0	0	0	0	0	0	0	0	0	100%|Tomentella_sp|SH202470.06FUk_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Thelephorales;f_Thelephoraceae;g_Tomentella
OTU1272	0	0	0	0	0	0	1	0	0	1	0	0	5%|Pulchromyces_fimicola|SH227367.06FUk_Fungi;p_Ascomycota;c_Incertae_sedis_14;o_Incertae_sedis_15;f_Incertae_sedis_16;g_Pulchromyces
OTU1273	0	0	0	0	0	0	2	0	0	0	0	0	7%|Mortierella_sp|SH214852.06FUk_Fungi;p_Zygomycota;c_Incertae_sedis_10;o_Mortierellales;f_Mortierellaceae;g_Mortierella
OTU1274	2	0	0	0	0	0	0	0	0	0	0	0	13%|Massaria_aucupariae|SH240306.06FUk_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Pyrenulales;f_Massariaceae;g_Massaria
OTU1275	0	0	0	0	0	2	0	0	0	0	0	0	9%|Wolfiporia_cocos|SH241486.06FUk_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Polyporales;f_Polyporaceae;g_Wolfiporia
OTU1276	2	0	0	0	0	0	0	0	0	0	0	0	28%|Ramicandelaber_sp_HMH_2010a|SH237136.06FUk_Fungi;p_Zygomycota;c_Incertae_sedis_10;o_Kickxellales;f_Kickxellaceae;g_Ramicandelaber
OTU1277	0	0	0	0	0	0	0	0	0	0	3	0	66%|Helotiales_sp|SH209279.06FUk_Fungi;p_Ascomycota;c_Leotiomycetes;o_Helotiales;f_Helotiales_unidentified;g_Helotiales_unidentified_1
OTU1278	0	0	0	0	0	0	2	0	0	0	0	0	11%|Tothia_fuscella|SH195931.06FUk_Fungi;p_Ascomycota;c_Dothideomycetes;o_Microthyriales;f_Microthyriaceae;g_Tothia
OTU1279	0	0	0	0	0	0	0	2	0	0	0	0	3%|Tremellales_sp|SH229402.06FUk_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_Tremellales_unidentified;g_Tremellales_unidentified_1
OTU1280	0	0	0	0	0	0	0	2	0	0	0	0	4%|Albertiniella_polyporicola|SH235766.06FUk_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariales;f_Cephalothecaceae;g_Albertiniella
OTU1281	0	0	0	0	0	0	0	0	0	2	0	0	43%|Agaricomycetes_sp|SH202321.06FUk_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricomycetes_unidentified;f_Agaricomycetes_unidentified_1;g_Agaricomycetes_unidentified_1
OTU1282	0	0	0	0	0	0	0	0	0	2	0	0	80%|Sarcinomyces_sp_SL_2011|SH217845.06FUk_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Incertae_sedis_18;f_Incertae_sedis_40;g_Sarcinomyces
OTU1283	0	0	0	0	0	0	0	0	0	2	0	0	100%|Neodeightonia_palmicola|SH236115.06FUk_Fungi;p_Ascomycota;c_Dothideomycetes;o_Botryosphaeriales;f_Botryosphaeriaceae;g_Neodeightonia
OTU1284	0	0	0	0	0	0	1	2	0	0	0	0	4%|Puccinia_asparagi|SH220569.06FUk_Fungi;p_Basidiomycota;c_Pucciniomycetes;o_Pucciniales;f_Pucciniaceae;g_Puccinia
OTU1285	0	0	0	0	0	0	0	2	0	0	0	0	3%|Peziza_ammophila|SH216310.06FUk_Fungi;p_Ascomycota;c_Pezizomycetes;o_Pezizales;f_Pezizaceae;g_Peziza
OTU1286	5	13	25	0	0	0	5	3	11	0	0	0	13%|Leotiomycetes_sp|SH232210.06FUk_Fungi;p_Ascomycota;c_Leotiomycetes;o_Leotiomycetes_unidentified;f_Leotiomycetes_unidentified_1;g_Leotiomycetes_unidentified_1
OTU1287	0	0	0	0	0	0	0	2	0	0	0	0	38%|Fungi_sp|SH230936.06FUk_Fungi;p_Fungi_unidentified;c_Fungi_unidentified_1;o_Fungi_unidentified_1;f_Fungi_unidentified_1_1;g_Fungi_unidentified_1_1
OTU1288	0	0	0	0	0	0	0	2	0	0	0	0	100%|Microascaceae_sp|SH224280.06FUk_Fungi;p_Ascomycota;c_Sordariomycetes;o_Microascales;f_Microascaceae;g_Microascaceae_unidentified
OTU1289	0	0	0	0	0	0	0	2	0	0	0	0	5%|Fungi_sp|SH239097.06FUk_Fungi;p_Fungi_unidentified;c_Fungi_unidentified_1;o_Fungi_unidentified_1;f_Fungi_unidentified_1_1;g_Fungi_unidentified_1_1
OTU1290	0	0	2	0	0	0	0	0	0	0	0	0	6%|Acaulospora_cavernata|SH195296.06FUk_Fungi;p_Glomeromycota;c_Glomeromycetes;o_Diversisporales;f_Acaulosporaceae;g_Acaulospora
OTU1291	1	0	0	0	0	0	0	0	1	0	0	0	8%|Trichocladium_asperum|SH234966.06FUk_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariales;f_Chaetomiaceae;g_Trichocladium
OTU1292	0	0	2	0	0	0	0	0	0	0	0	0	6%|Rhodotorula_lamellibrachiae|SH227552.06FUk_Fungi;p_Basidiomycota;c_Microbotryomycetes;o_Sporidiobolales;f_Incertae_sedis_25;g_Rhodotorula
OTU1293	0	0	0	0	0	0	0	2	0	0	0	0	59%|Rhodotorula_sp_YM24636|SH227561.06FUk_Fungi;p_Basidiomycota;c_Microbotryomycetes;o_Sporidiobolales;f_Incertae_sedis_25;g_Rhodotorula
OTU1294	3	0	0	0	0	0	0	0	0	0	0	0	93%|Fungi_sp|SH236465.06FUk_Fungi;p_Fungi_unidentified;c_Fungi_unidentified_1;o_Fungi_unidentified_1;f_Fungi_unidentified_1_1;g_Fungi_unidentified_1_1
OTU1295	0	0	0	0	0	0	0	0	0	0	2	2	100%|Guehomyces_pullulans|SH215066.06FUk_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Cystofilobasidiales;f_Cystofilobasidiaceae;g_Guehomyces
OTU1296	0	0	0	0	0	1	0	0	0	0	0	3	45%|Ramicandelaber_sp_HMH_2010a|SH237136.06FUk_Fungi;p_Zygomycota;c_Incertae_sedis_10;o_Kickxellales;f_Kickxellaceae;g_Ramicandelaber
OTU1297	0	0	1	0	0	0	0	2	0	0	0	0	37%|Fungi_sp|SH235191.06FUk_Fungi;p_Fungi_unidentified;c_Fungi_unidentified_1;o_Fungi_unidentified_1;f_Fungi_unidentified_1_1;g_Fungi_unidentified_1_1
OTU1298	2	0	0	0	0	0	0	0	0	0	0	0	100%|Ilyonectria_macrodidyma|SH217302.06FUk_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Incertae_sedis_3;g_Ilyonectria
OTU1299	0	0	0	50	0	29	0	0	0	0	0	0	5%|Olpidium_bornovanus|SH229162.06FUk_Fungi;p_Chytridiomycota;c_Chytridiomycetes;o_Olpidiales;f_Olpidiaceae;g_Olpidium
OTU1300	2	0	0	0	0	0	0	0	0	0	0	0	98%|Penicillium_sp|SH201037.06FUk_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Eurotiales;f_Trichocomaceae;g_Penicillium
OTU1301	0	0	4	0	0	0	0	0	0	0	0	0	4%|Naumovozyma_sp_QMW_2012|SH236489.06FUk_Fungi;p_Ascomycota;c_Saccharomycetes;o_Saccharomycetales;f_Saccharomycetaceae;g_Naumovozyma
OTU1302	0	0	1	0	0	0	0	0	2	0	0	0	81%|Myrothecium_gramineum|SH199496.06FUk_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Incertae_sedis_3;g_Myrothecium
OTU1303	1	1	4	0	0	0	0	0	0	0	0	0	70%|Cephalotheca_sulfurea|SH208187.06FUk_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariales;f_Cephalothecaceae;g_Cephalotheca
OTU1304	3	0	0	0	0	0	0	0	0	0	0	0	12%|Derxomyces_wuzhishanensis|SH197673.06FUk_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_Incertae_sedis_12;g_Derxomyces
OTU1305	0	0	0	0	0	0	0	0	2	0	0	0	10%|Paecilomyces_marquandii|SH235961.06FUk_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Eurotiales;f_Trichocomaceae;g_Paecilomyces
OTU1306	2	1	0	0	0	0	0	0	0	0	0	0	7%|Fungi_sp|SH234355.06FUk_Fungi;p_Fungi_unidentified;c_Fungi_unidentified_1;o_Fungi_unidentified_1;f_Fungi_unidentified_1_1;g_Fungi_unidentified_1_1
OTU1307	0	0	2	0	0	0	0	0	0	0	0	0	4%|Schizosaccharomyces_cryophilus|SH239688.06FUk_Fungi;p_Ascomycota;c_Schizosaccharomycetes;o_Schizosaccharomycetales;f_Schizosaccharomycetaceae;g_Schizosaccharomyces
OTU1308	0	0	2	0	0	0	0	0	0	0	0	0	5%|Pulchromyces_fimicola|SH227367.06FUk_Fungi;p_Ascomycota;c_Incertae_sedis_14;o_Incertae_sedis_15;f_Incertae_sedis_16;g_Pulchromyces
OTU1309	0	0	0	0	0	0	0	0	1	1	0	0	17%|Tremellales_sp|SH229402.06FUk_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_Tremellales_unidentified;g_Tremellales_unidentified_1
OTU1310	0	0	0	0	0	0	0	2	0	0	0	0	39%|Dactylella_oxyspora|SH213678.06FUk_Fungi;p_Ascomycota;c_Orbiliomycetes;o_Orbiliales;f_Orbiliaceae;g_Dactylella
OTU1311	0	0	0	0	0	0	0	2	0	0	0	0	43%|Minutisphaera_japonica|SH216704.06FUk_Fungi;p_Ascomycota;c_Dothideomycetes;o_Incertae_sedis_8;f_Incertae_sedis_19;g_Minutisphaera
OTU1312	0	0	0	0	0	0	0	2	0	0	0	0	26%|Ascomycota_sp|SH222046.06FUk_Fungi;p_Ascomycota;c_Ascomycota_unidentified;o_Ascomycota_unidentified_1;f_Ascomycota_unidentified_1;g_Ascomycota_unidentified_1_1
OTU1313	0	0	0	0	0	0	0	2	0	0	0	0	9%|Derxomyces_hainanensis|SH197670.06FUk_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_Incertae_sedis_12;g_Derxomyces
OTU1314	0	0	0	0	0	0	0	0	0	3	0	0	16%|Basidiomycota_sp|SH237198.06FUk_Fungi;p_Basidiomycota;c_Basidiomycota_unidentified;o_Basidiomycota_unidentified_1;f_Basidiomycota_unidentified_1;g_Basidiomycota_unidentified_1_1
OTU1315	0	0	0	0	0	2	0	0	0	0	0	0	7%|Cantharellus_sp_DK_2010f|SH197404.06FUk_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Cantharellales;f_Cantharellaceae;g_Cantharellus
OTU1316	0	0	0	0	0	0	0	1	2	0	0	0	32%|Ramicandelaber_sp_HMH_2010a|SH237136.06FUk_Fungi;p_Zygomycota;c_Incertae_sedis_10;o_Kickxellales;f_Kickxellaceae;g_Ramicandelaber
OTU1317	2	0	0	0	0	0	0	0	0	0	0	0	29%|Thelephoraceae_sp|SH199092.06FUk_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Thelephorales;f_Thelephoraceae;g_Thelephoraceae_unidentified
OTU1318	0	0	0	0	2	0	0	0	0	0	0	0	4%|Dothideomycetes_sp|SH238975.06FUk_Fungi;p_Ascomycota;c_Dothideomycetes;o_Dothideomycetes_unidentified;f_Dothideomycetes_unidentified_1;g_Dothideomycetes_unidentified_1
OTU1319	0	1	0	0	1	0	0	0	0	0	1	2	10%|Glomeraceae_sp|SH194515.06FUk_Fungi;p_Glomeromycota;c_Glomeromycetes;o_Glomerales;f_Glomeraceae;g_Glomeraceae_unidentified
OTU1320	0	0	0	0	0	0	1	1	0	0	0	0	5%|Massaria_aucupariae|SH240306.06FUk_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Pyrenulales;f_Massariaceae;g_Massaria
OTU1321	0	0	0	0	0	0	0	2	0	0	0	0	15%|Agaricomycetes_sp|SH231088.06FUk_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricomycetes_unidentified;f_Agaricomycetes_unidentified_1;g_Agaricomycetes_unidentified_1
OTU1322	0	1	0	0	0	0	0	2	0	0	0	0	12%|Fungi_sp|SH234355.06FUk_Fungi;p_Fungi_unidentified;c_Fungi_unidentified_1;o_Fungi_unidentified_1;f_Fungi_unidentified_1_1;g_Fungi_unidentified_1_1
OTU1323	0	0	0	0	0	0	0	2	0	0	0	0	25%|Ramicandelaber_sp_HMH_2010b|SH237553.06FUk_Fungi;p_Zygomycota;c_Incertae_sedis_10;o_Kickxellales;f_Kickxellaceae;g_Ramicandelaber
OTU1324	0	0	0	0	0	0	0	3	0	0	0	0	100%|Ophiocordyceps_sp_NHJ12720|SH218063.06FUk_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Ophiocordycipitaceae;g_Ophiocordyceps
OTU1325	0	0	0	0	0	0	0	2	0	0	0	0	6%|Tothia_fuscella|SH195931.06FUk_Fungi;p_Ascomycota;c_Dothideomycetes;o_Microthyriales;f_Microthyriaceae;g_Tothia
OTU1326	0	0	4	0	0	0	0	0	0	0	0	0	7%|Diversisporaceae_sp|SH200230.06FUk_Fungi;p_Glomeromycota;c_Glomeromycetes;o_Diversisporales;f_Diversisporaceae;g_Diversisporaceae_unidentified
OTU1327	0	0	0	0	0	2	0	0	0	0	0	0	6%|Fungi_sp|SH223808.06FUk_Fungi;p_Fungi_unidentified;c_Fungi_unidentified_1;o_Fungi_unidentified_1;f_Fungi_unidentified_1_1;g_Fungi_unidentified_1_1
OTU1328	0	0	0	0	0	0	0	0	2	0	0	0	9%|Pseudomassaria_chondrospora|SH230357.06FUk_Fungi;p_Ascomycota;c_Sordariomycetes;o_Xylariales;f_Hyponectriaceae;g_Pseudomassaria
OTU1329	0	0	0	0	0	0	2	0	0	0	0	0	100%|Pochonia_chlamydosporia|SH211307.06FUk_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Clavicipitaceae;g_Pochonia
